                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     65,                0.21951,                0.68472,                0.99444,                 1.3621,               0.006832,               0.006832,               0.006832
                     66,                0.19005,                0.69028,                0.99444,                 1.3603,              0.0067825,              0.0067825,              0.0067825
                     67,                0.18584,                0.69167,                0.99861,                 1.3513,               0.006733,               0.006733,               0.006733
                     68,                0.18553,                0.67778,                0.99722,                 1.3643,              0.0066835,              0.0066835,              0.0066835
                     69,                0.19637,                0.68611,                      1,                  1.356,               0.006634,               0.006634,               0.006634
                     70,                0.20884,                0.68889,                      1,                 1.3551,              0.0065845,              0.0065845,              0.0065845
                     71,                0.15773,                0.69722,                0.99861,                 1.3445,               0.006535,               0.006535,               0.006535
                     72,                0.16654,                0.69306,                0.99722,                 1.3507,              0.0064855,              0.0064855,              0.0064855
                     73,                0.17009,                0.71389,                0.99861,                 1.3495,               0.006436,               0.006436,               0.006436
                     74,                0.15811,                0.70417,                0.99861,                 1.3407,              0.0063865,              0.0063865,              0.0063865
                     75,                 0.1656,                0.69583,                0.99583,                 1.3477,               0.006337,               0.006337,               0.006337
                     76,                0.16729,                0.69444,                0.99444,                 1.3408,              0.0062875,              0.0062875,              0.0062875
                     77,                0.15532,                0.69861,                0.99583,                 1.3397,               0.006238,               0.006238,               0.006238
                     78,                0.15055,                0.69722,                0.99722,                 1.3491,              0.0061885,              0.0061885,              0.0061885
                     79,                0.16503,                0.69167,                0.99861,                 1.3486,               0.006139,               0.006139,               0.006139
                     80,                0.15312,                0.69444,                      1,                 1.3463,              0.0060895,              0.0060895,              0.0060895
                     81,                0.15233,                0.69583,                      1,                 1.3479,                0.00604,                0.00604,                0.00604
                     82,                0.11983,                0.69861,                0.99583,                 1.3472,              0.0059905,              0.0059905,              0.0059905
                     83,                0.13154,                0.69028,                0.99861,                 1.3506,               0.005941,               0.005941,               0.005941
                     84,                0.13621,                0.70139,                0.99722,                 1.3459,              0.0058915,              0.0058915,              0.0058915
                     85,                0.12314,                    0.7,                0.99444,                 1.3468,               0.005842,               0.005842,               0.005842
                     86,                0.14304,                0.70556,                0.99583,                 1.3455,              0.0057925,              0.0057925,              0.0057925
                     87,                0.12164,                0.70139,                0.99722,                 1.3455,               0.005743,               0.005743,               0.005743
                     88,                0.10909,                0.69722,                0.99583,                 1.3433,              0.0056935,              0.0056935,              0.0056935
                     89,                 0.1228,                 0.6875,                0.99444,                 1.3467,               0.005644,               0.005644,               0.005644
                     90,                 0.1239,                0.69583,                0.99306,                 1.3503,              0.0055945,              0.0055945,              0.0055945
                     91,                0.12653,                0.69722,                0.99583,                 1.3449,               0.005545,               0.005545,               0.005545
                     92,                0.11908,                0.70139,                0.99583,                 1.3489,              0.0054955,              0.0054955,              0.0054955
                     93,                0.12785,                0.70139,                0.99861,                 1.3423,               0.005446,               0.005446,               0.005446
