epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch0.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W02\weights\epoch0.pt,1.830742,0.16,0.18,0.47619,0.511905,0.910284,0.906746,40,1,43,4
2,epoch1.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W02\weights\epoch1.pt,2.08581,0.11,0.25,0.178571,0.488095,0.906318,0.910714,15,2,41,4
3,epoch2.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W02\weights\epoch2.pt,1.950004,0.17,0.2,0.261905,0.297619,0.875789,0.94246,22,2,25,4
4,epoch3.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W02\weights\epoch3.pt,1.085915,0.21,0.24,0.452381,0.5,0.908497,0.910714,38,2,42,3
5,epoch4.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W02\weights\epoch4.pt,1.468202,0.24,0.27,0.309524,0.369048,0.886994,0.930556,26,2,31,4
6,epoch5.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W02\weights\epoch5.pt,1.236935,0.13,0.18,0.369048,0.416667,0.894624,0.922619,31,1,35,4
7,epoch6.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W02\weights\epoch6.pt,1.383965,0.12,0.23,0.190476,0.369048,0.886994,0.930556,16,0,31,4
8,epoch7.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W02\weights\epoch7.pt,1.265534,0.14,0.18,0.297619,0.357143,0.885106,0.93254,25,2,30,4
9,epoch8.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W02\weights\epoch8.pt,1.284155,0.2,0.27,0.297619,0.380952,0.888889,0.928571,25,2,32,4
10,epoch9.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W02\weights\epoch9.pt,1.304629,0.1,0.11,0.333333,0.345238,0.883475,0.936508,28,2,29,3
11,epoch10.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W02\weights\epoch10.pt,1.407633,0.12,0.12,0.321429,0.321429,0.88,0.94246,27,2,27,2
12,epoch11.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W02\weights\epoch11.pt,1.38155,0.14,0.15,0.345238,0.392857,0.891026,0.928571,29,2,33,3
13,epoch12.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W02\weights\epoch12.pt,1.254535,0.2,0.26,0.464286,0.52381,0.912281,0.904762,39,2,44,4
14,epoch13.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W02\weights\epoch13.pt,1.526937,0.16,0.2,0.261905,0.404762,0.892704,0.924603,22,1,34,4
15,epoch14.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W02\weights\epoch14.pt,1.589395,0.26,0.27,0.404762,0.440476,0.898707,0.920635,34,2,37,3
