bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,0,,,
1,0.1,0.2,22,0.185208,0.045455,0.139754
2,0.2,0.3,28,0.238873,0.107143,0.13173
3,0.3,0.4,446,0.380384,0.914798,0.534415
4,0.4,0.5,8,0.402649,1.0,0.597351
5,0.5,0.6,0,,,
6,0.6,0.7,0,,,
7,0.7,0.8,0,,,
8,0.8,0.9,0,,,
9,0.9,1.0,0,,,
