bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,0,,,
1,0.1,0.2,36,0.178819,0.055556,0.123263
2,0.2,0.3,25,0.233459,0.16,0.073459
3,0.3,0.4,409,0.383881,0.929095,0.545214
4,0.4,0.5,34,0.402577,1.0,0.597423
5,0.5,0.6,0,,,
6,0.6,0.7,0,,,
7,0.7,0.8,0,,,
8,0.8,0.9,0,,,
9,0.9,1.0,0,,,
