epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch0.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch0.pt,1.863674,0.13,0.16,0.428571,0.488095,0.906522,0.912698,36,2,41,3
2,epoch1.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch1.pt,2.029257,0.12,0.23,0.190476,0.428571,0.896552,0.920635,16,2,36,4
3,epoch2.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch2.pt,1.875146,0.25,0.29,0.369048,0.428571,0.896774,0.922619,31,2,36,3
4,epoch3.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch3.pt,1.351181,0.18,0.21,0.345238,0.380952,0.888889,0.928571,29,2,32,4
5,epoch4.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch4.pt,1.875864,0.31,0.34,0.357143,0.416667,0.894624,0.922619,30,2,35,4
6,epoch5.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch5.pt,1.514086,0.22,0.28,0.52381,0.595238,0.924444,0.892857,44,2,50,4
7,epoch6.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch6.pt,2.229436,0.25,0.36,0.404762,0.571429,0.920354,0.896825,34,2,48,4
8,epoch7.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch7.pt,1.424386,0.14,0.2,0.416667,0.535714,0.914286,0.902778,35,2,45,4
9,epoch8.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch8.pt,1.505296,0.22,0.26,0.333333,0.357143,0.885106,0.93254,28,2,30,4
10,epoch9.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch9.pt,1.247777,0.1,0.11,0.321429,0.345238,0.883475,0.936508,27,2,29,3
