epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch0.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch0.pt,1,1,1.863674,0.13,0.16,0.428571,0.488095,0.906522,0.912698
2,epoch1.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch1.pt,1,1,2.029257,0.12,0.23,0.190476,0.428571,0.896552,0.920635
3,epoch2.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch2.pt,1,1,1.875146,0.25,0.29,0.369048,0.428571,0.896774,0.922619
4,epoch3.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch3.pt,1,1,1.351181,0.18,0.21,0.345238,0.380952,0.888889,0.928571
5,epoch4.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch4.pt,1,1,1.875864,0.31,0.34,0.357143,0.416667,0.894624,0.922619
6,epoch5.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch5.pt,1,1,1.514086,0.22,0.28,0.52381,0.595238,0.924444,0.892857
7,epoch6.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch6.pt,1,1,2.229436,0.25,0.36,0.404762,0.571429,0.920354,0.896825
8,epoch7.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch7.pt,1,1,1.424386,0.14,0.2,0.416667,0.535714,0.914286,0.902778
9,epoch8.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch8.pt,1,1,1.505296,0.22,0.26,0.333333,0.357143,0.885106,0.93254
10,epoch9.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch9.pt,1,1,1.247777,0.1,0.11,0.321429,0.345238,0.883475,0.936508
11,epoch10.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch10.pt,1,1,1.353957,0.27,0.3,0.535714,0.571429,0.92053,0.89881
12,epoch11.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch11.pt,1,1,1.652377,0.12,0.15,0.357143,0.428571,0.896552,0.920635
13,epoch12.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch12.pt,1,1,1.497322,0.09,0.13,0.321429,0.452381,0.900433,0.916667
14,epoch13.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch13.pt,1,1,1.463504,0.18,0.21,0.333333,0.404762,0.892704,0.924603
15,epoch14.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch14.pt,1,1,1.619662,0.14,0.17,0.297619,0.345238,0.883227,0.934524
16,epoch15.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch15.pt,1,1,1.598306,0.17,0.28,0.440476,0.571429,0.920354,0.896825
17,epoch16.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch16.pt,1,1,2.001698,0.2,0.24,0.321429,0.345238,0.883227,0.934524
18,epoch17.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch17.pt,1,1,1.400313,0.17,0.18,0.416667,0.440476,0.898488,0.918651
19,epoch18.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch18.pt,1,1,2.387567,0.25,0.3,0.404762,0.47619,0.904348,0.912698
20,epoch19.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch19.pt,1,1,1.774079,0.14,0.14,0.321429,0.321429,0.88,0.94246
21,epoch20.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch20.pt,1,1,1.738845,0.18,0.3,0.333333,0.452381,0.900433,0.916667
22,epoch21.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch21.pt,1,1,1.527431,0.2,0.25,0.297619,0.345238,0.883227,0.934524
23,epoch22.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch22.pt,1,1,1.24233,0.15,0.2,0.404762,0.5,0.908297,0.90873
24,epoch23.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch23.pt,1,1,1.908234,0.25,0.32,0.309524,0.416667,0.894624,0.922619
25,epoch24.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch24.pt,1,1,1.776585,0.18,0.33,0.261905,0.488095,0.906318,0.910714
26,epoch25.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch25.pt,1,1,1.987753,0.31,0.32,0.488095,0.5,0.908497,0.910714
27,epoch26.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch26.pt,1,1,1.937182,0.21,0.31,0.380952,0.547619,0.9163,0.900794
28,epoch27.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch27.pt,1,1,1.872006,0.18,0.22,0.369048,0.452381,0.900433,0.916667
29,epoch28.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch28.pt,1,1,1.760316,0.06,0.12,0.297619,0.47619,0.904348,0.912698
30,epoch29.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch29.pt,1,1,2.049316,0.12,0.16,0.285714,0.380952,0.889126,0.930556
31,epoch30.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch30.pt,1,1,1.7958,0.2,0.27,0.428571,0.535714,0.914286,0.902778
32,epoch31.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch31.pt,1,1,1.630168,0.19,0.23,0.440476,0.511905,0.910284,0.906746
33,epoch32.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch32.pt,1,1,2.012069,0.23,0.23,0.440476,0.440476,0.898925,0.922619
34,epoch33.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch33.pt,1,1,1.992019,0.2,0.29,0.380952,0.511905,0.910284,0.906746
35,epoch34.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch34.pt,1,1,1.401388,0.07,0.08,0.309524,0.333333,0.881607,0.938492
36,epoch35.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch35.pt,1,1,2.043202,0.34,0.38,0.583333,0.607143,0.926503,0.890873
37,epoch36.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch36.pt,1,1,2.208681,0.16,0.21,0.380952,0.428571,0.896552,0.920635
38,epoch37.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch37.pt,1,1,1.782088,0.22,0.22,0.416667,0.416667,0.895299,0.928571
39,epoch38.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch38.pt,1,1,2.227382,0.19,0.29,0.380952,0.511905,0.91048,0.90873
40,epoch39.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch39.pt,1,1,2.134059,0.22,0.27,0.428571,0.488095,0.906318,0.910714
41,epoch40.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch40.pt,1,1,2.387955,0.26,0.32,0.428571,0.47619,0.904348,0.912698
42,epoch41.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch41.pt,1,1,1.877658,0.22,0.24,0.428571,0.452381,0.900433,0.916667
43,epoch42.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch42.pt,1,1,1.849667,0.17,0.24,0.321429,0.392857,0.890792,0.926587
44,epoch43.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch43.pt,1,1,2.156563,0.23,0.33,0.321429,0.428571,0.896552,0.920635
45,epoch44.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch44.pt,1,1,1.923921,0.24,0.26,0.488095,0.5,0.908497,0.910714
46,epoch45.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch45.pt,1,1,2.106948,0.23,0.26,0.428571,0.464286,0.902386,0.914683
47,epoch46.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch46.pt,1,1,2.039505,0.15,0.17,0.214286,0.25,0.868476,0.950397
48,epoch47.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch47.pt,1,1,2.23662,0.13,0.19,0.261905,0.357143,0.885106,0.93254
49,epoch48.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch48.pt,1,1,2.532041,0.22,0.26,0.380952,0.452381,0.900648,0.918651
50,epoch49.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch49.pt,1,1,2.119366,0.17,0.2,0.357143,0.404762,0.892704,0.924603
51,epoch50.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\Rand50-S2\weights\epoch50.pt,1,1,2.125713,0.22,0.27,0.392857,0.440476,0.898488,0.918651
