                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.38809,                0.82083,                      1,                0.49205,              0.0033169,              0.0033169,              0.0033169
                      2,                0.35389,                0.81667,                      1,                0.52694,              0.0066173,              0.0066173,              0.0066173
                      3,                 0.3697,                0.83889,                      1,                 0.4797,              0.0098847,              0.0098847,              0.0098847
                      4,                 0.3704,                0.86111,                      1,                0.46543,              0.0098515,              0.0098515,              0.0098515
                      5,                0.35915,                0.85139,                      1,                0.48875,               0.009802,               0.009802,               0.009802
                      6,                0.33831,                0.86111,                      1,                0.46729,              0.0097525,              0.0097525,              0.0097525
                      7,                0.33395,                0.88611,                      1,                0.44753,               0.009703,               0.009703,               0.009703
                      8,                 0.3106,                0.89583,                      1,                0.42293,              0.0096535,              0.0096535,              0.0096535
                      9,                0.30149,                0.89861,                      1,                0.43787,               0.009604,               0.009604,               0.009604
                     10,                  0.298,                    0.9,                      1,                0.41878,              0.0095545,              0.0095545,              0.0095545
                     11,                0.28401,                0.89861,                      1,                0.42175,               0.009505,               0.009505,               0.009505
                     12,                0.28477,                0.89861,                      1,                 0.4314,              0.0094555,              0.0094555,              0.0094555
                     13,                0.28111,                0.89722,                      1,                0.41925,               0.009406,               0.009406,               0.009406
                     14,                0.26813,                0.89167,                      1,                0.43445,              0.0093565,              0.0093565,              0.0093565
                     15,                0.26906,                0.90417,                      1,                0.42926,               0.009307,               0.009307,               0.009307
                     16,                0.25313,                0.91528,                      1,                0.40377,              0.0092575,              0.0092575,              0.0092575
                     17,                0.25651,                0.90694,                      1,                0.41498,               0.009208,               0.009208,               0.009208
                     18,                0.26421,                0.90139,                      1,                0.42847,              0.0091585,              0.0091585,              0.0091585
                     19,                0.25061,                0.90139,                      1,                0.42365,               0.009109,               0.009109,               0.009109
                     20,                0.24669,                0.89583,                      1,                0.41882,              0.0090595,              0.0090595,              0.0090595
                     21,                0.23534,                0.90278,                      1,                0.41215,                0.00901,                0.00901,                0.00901
                     22,                0.22211,                0.90139,                      1,                 0.4138,              0.0089605,              0.0089605,              0.0089605
                     23,                0.22979,                0.91389,                      1,                0.39982,               0.008911,               0.008911,               0.008911
                     24,                0.22256,                0.91667,                      1,                0.40377,              0.0088615,              0.0088615,              0.0088615
                     25,                0.21652,                0.90417,                      1,                0.41014,               0.008812,               0.008812,               0.008812
                     26,                0.21522,                0.90972,                      1,                0.40558,              0.0087625,              0.0087625,              0.0087625
                     27,                0.20959,                0.90139,                      1,                0.41366,               0.008713,               0.008713,               0.008713
                     28,                0.20729,                0.90833,                      1,                0.42289,              0.0086635,              0.0086635,              0.0086635
                     29,                0.20477,                0.89167,                      1,                0.42033,               0.008614,               0.008614,               0.008614
                     30,                0.20399,                    0.9,                      1,                0.42171,              0.0085645,              0.0085645,              0.0085645
                     31,                0.19799,                 0.9125,                      1,                0.40653,               0.008515,               0.008515,               0.008515
                     32,                0.18785,                0.90694,                      1,                0.40847,              0.0084655,              0.0084655,              0.0084655
                     33,                0.19014,                0.91111,                      1,                0.40393,               0.008416,               0.008416,               0.008416
                     34,                0.18907,                0.92222,                      1,                0.39577,              0.0083665,              0.0083665,              0.0083665
                     35,                0.18517,                0.91111,                      1,                0.41583,               0.008317,               0.008317,               0.008317
                     36,                0.16986,                0.91528,                      1,                0.40816,              0.0082675,              0.0082675,              0.0082675
                     37,                0.17746,                0.91944,                      1,                0.39779,               0.008218,               0.008218,               0.008218
                     38,                0.16343,                0.91528,                      1,                0.39823,              0.0081685,              0.0081685,              0.0081685
                     39,                0.16607,                0.91389,                      1,                 0.3988,               0.008119,               0.008119,               0.008119
                     40,                0.15997,                0.90417,                      1,                0.40462,              0.0080695,              0.0080695,              0.0080695
                     41,                 0.1654,                0.91667,                      1,                 0.4034,                0.00802,                0.00802,                0.00802
                     42,                0.16651,                0.90694,                      1,                0.39962,              0.0079705,              0.0079705,              0.0079705
                     43,                0.16193,                0.91389,                      1,                0.39933,               0.007921,               0.007921,               0.007921
                     44,                 0.1556,                0.90694,                      1,                0.40393,              0.0078715,              0.0078715,              0.0078715
                     45,                0.15427,                0.91111,                      1,                0.40517,               0.007822,               0.007822,               0.007822
                     46,                0.14378,                0.91944,                      1,                0.39508,              0.0077725,              0.0077725,              0.0077725
                     47,                0.14729,                0.90556,                      1,                0.41032,               0.007723,               0.007723,               0.007723
                     48,                0.14693,                 0.9125,                      1,                0.40873,              0.0076735,              0.0076735,              0.0076735
                     49,                0.14953,                0.91806,                      1,                0.39679,               0.007624,               0.007624,               0.007624
                     50,                0.14598,                0.90833,                      1,                 0.4011,              0.0075745,              0.0075745,              0.0075745
                     51,                0.13931,                0.91528,                      1,                0.40013,               0.007525,               0.007525,               0.007525
                     52,                0.13495,                0.91667,                      1,                0.40363,              0.0074755,              0.0074755,              0.0074755
                     53,                0.13215,                0.91389,                      1,                0.40013,               0.007426,               0.007426,               0.007426
                     54,                0.13228,                0.92361,                      1,                0.39323,              0.0073765,              0.0073765,              0.0073765
                     55,                0.12765,                0.90972,                      1,                0.40745,               0.007327,               0.007327,               0.007327
                     56,                0.13047,                0.91389,                      1,                0.40037,              0.0072775,              0.0072775,              0.0072775
                     57,                0.12278,                0.91528,                      1,                0.39783,               0.007228,               0.007228,               0.007228
                     58,                0.12853,                0.90972,                      1,                0.39726,              0.0071785,              0.0071785,              0.0071785
                     59,                0.10607,                0.91667,                      1,                0.39671,               0.007129,               0.007129,               0.007129
                     60,                0.11932,                0.90972,                      1,                0.40173,              0.0070795,              0.0070795,              0.0070795
                     61,                0.11582,                0.91111,                      1,                0.39547,                0.00703,                0.00703,                0.00703
                     62,                0.11457,                0.90972,                      1,                0.39254,              0.0069805,              0.0069805,              0.0069805
                     63,                0.11996,                0.92222,                      1,                0.39396,               0.006931,               0.006931,               0.006931
                     64,                0.10539,                0.92222,                      1,                0.39044,              0.0068815,              0.0068815,              0.0068815
                     65,                0.11755,                0.90833,                      1,                0.39687,               0.006832,               0.006832,               0.006832
                     66,                0.10957,                0.92361,                      1,                0.38554,              0.0067825,              0.0067825,              0.0067825
                     67,                 0.1038,                  0.925,                      1,                0.38611,               0.006733,               0.006733,               0.006733
                     68,                0.09137,                0.92639,                      1,                0.38365,              0.0066835,              0.0066835,              0.0066835
                     69,                0.11948,                0.93333,                      1,                0.38529,               0.006634,               0.006634,               0.006634
                     70,                0.10147,                0.92639,                      1,                 0.3938,              0.0065845,              0.0065845,              0.0065845
                     71,                  0.103,                  0.925,                      1,                0.38711,               0.006535,               0.006535,               0.006535
                     72,                 0.0919,                0.92083,                      1,                0.39189,              0.0064855,              0.0064855,              0.0064855
                     73,                0.09718,                0.90833,                      1,                0.39943,               0.006436,               0.006436,               0.006436
                     74,                0.09635,                0.92222,                      1,                 0.3905,              0.0063865,              0.0063865,              0.0063865
                     75,                0.09507,                0.92361,                      1,                0.38629,               0.006337,               0.006337,               0.006337
                     76,                0.10549,                0.91667,                      1,                0.38833,              0.0062875,              0.0062875,              0.0062875
                     77,                0.08241,                0.92639,                      1,                0.38424,               0.006238,               0.006238,               0.006238
                     78,                0.08926,                0.92083,                      1,                0.39174,              0.0061885,              0.0061885,              0.0061885
                     79,                0.09118,                0.92083,                      1,                0.39439,               0.006139,               0.006139,               0.006139
                     80,                0.08256,                0.92083,                      1,                0.39665,              0.0060895,              0.0060895,              0.0060895
                     81,                0.07848,                0.91389,                      1,                0.39024,                0.00604,                0.00604,                0.00604
                     82,                0.08919,                0.91944,                      1,                 0.3999,              0.0059905,              0.0059905,              0.0059905
                     83,                0.08274,                0.92083,                      1,                0.38552,               0.005941,               0.005941,               0.005941
                     84,                0.08006,                0.92361,                      1,                0.38731,              0.0058915,              0.0058915,              0.0058915
                     85,                0.08575,                0.91667,                      1,                0.38753,               0.005842,               0.005842,               0.005842
                     86,                0.08425,                0.92222,                      1,                0.38652,              0.0057925,              0.0057925,              0.0057925
                     87,                0.06905,                0.91667,                      1,                0.38851,               0.005743,               0.005743,               0.005743
                     88,                0.06948,                0.91667,                      1,                0.39215,              0.0056935,              0.0056935,              0.0056935
                     89,                0.06803,                0.91944,                      1,                0.38739,               0.005644,               0.005644,               0.005644
