epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch_001.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q1_200ep\weights\epoch_001.pt,1.745881,0.17,0.21,0.511905,0.535714,0.914474,0.904762,43,2,45,3
2,epoch_002.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q1_200ep\weights\epoch_002.pt,2.056438,0.15,0.19,0.535714,0.595238,0.924612,0.894841,45,2,50,3
3,epoch_003.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q1_200ep\weights\epoch_003.pt,1.979942,0.28,0.33,0.511905,0.559524,0.918502,0.900794,43,2,47,3
4,epoch_004.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q1_200ep\weights\epoch_004.pt,1.416474,0.11,0.17,0.285714,0.452381,0.900648,0.918651,24,2,38,3
5,epoch_005.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q1_200ep\weights\epoch_005.pt,1.328986,0.11,0.2,0.238095,0.369048,0.887234,0.93254,20,2,31,3
6,epoch_006.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q1_200ep\weights\epoch_006.pt,1.400768,0.21,0.21,0.392857,0.392857,0.891258,0.930556,33,2,33,2
7,epoch_007.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q1_200ep\weights\epoch_007.pt,1.364231,0.08,0.14,0.321429,0.404762,0.892704,0.924603,27,2,34,4
8,epoch_008.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q1_200ep\weights\epoch_008.pt,1.635541,0.24,0.34,0.369048,0.5,0.908297,0.90873,31,1,42,4
9,epoch_009.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q1_200ep\weights\epoch_009.pt,1.874155,0.3,0.35,0.22619,0.309524,0.877637,0.940476,19,1,26,4
10,epoch_010.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q1_200ep\weights\epoch_010.pt,1.149999,0.08,0.18,0.297619,0.464286,0.902597,0.916667,25,2,39,3
