                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.40798,                0.85417,                      1,                0.49424,              0.0033172,              0.0033172,              0.0033172
                      2,                0.36845,                 0.8625,                      1,                0.46401,              0.0066176,              0.0066176,              0.0066176
                      3,                0.38852,                0.85278,                      1,                0.47699,               0.009885,               0.009885,               0.009885
                      4,                0.38182,                0.85833,                      1,                0.45858,              0.0098515,              0.0098515,              0.0098515
                      5,                0.37151,                0.85694,                      1,                0.46574,               0.009802,               0.009802,               0.009802
                      6,                0.35687,                0.87778,                      1,                0.46472,              0.0097525,              0.0097525,              0.0097525
                      7,                0.34241,                0.85833,                      1,                0.46476,               0.009703,               0.009703,               0.009703
                      8,                0.32664,                0.85139,                      1,                0.46665,              0.0096535,              0.0096535,              0.0096535
                      9,                 0.3126,                0.89028,                      1,                0.42751,               0.009604,               0.009604,               0.009604
                     10,                0.30182,                0.86806,                      1,                 0.4846,              0.0095545,              0.0095545,              0.0095545
                     11,                0.30159,                0.87778,                      1,                0.44039,               0.009505,               0.009505,               0.009505
                     12,                0.29476,                0.88889,                      1,                0.43791,              0.0094555,              0.0094555,              0.0094555
                     13,                0.28012,                0.90694,                      1,                0.41984,               0.009406,               0.009406,               0.009406
                     14,                0.28209,                0.89722,                      1,                0.43433,              0.0093565,              0.0093565,              0.0093565
                     15,                0.26972,                0.90833,                      1,                0.41652,               0.009307,               0.009307,               0.009307
                     16,                0.26584,                0.91528,                      1,                0.42157,              0.0092575,              0.0092575,              0.0092575
                     17,                0.26559,                0.88333,                      1,                0.44684,               0.009208,               0.009208,               0.009208
                     18,                0.25922,                0.90556,                      1,                0.41329,              0.0091585,              0.0091585,              0.0091585
                     19,                0.24968,                0.88472,                      1,                0.43713,               0.009109,               0.009109,               0.009109
                     20,                0.25379,                0.90139,                      1,                0.43494,              0.0090595,              0.0090595,              0.0090595
                     21,                0.24089,                0.91528,                      1,                0.40759,                0.00901,                0.00901,                0.00901
                     22,                0.23897,                0.89444,                      1,                0.43016,              0.0089605,              0.0089605,              0.0089605
                     23,                0.23447,                0.89861,                      1,                0.41715,               0.008911,               0.008911,               0.008911
                     24,                0.22192,                0.92778,                      1,                0.40509,              0.0088615,              0.0088615,              0.0088615
                     25,                0.22469,                0.88611,                      1,                0.42167,               0.008812,               0.008812,               0.008812
                     26,                0.22399,                0.90833,                      1,                0.42173,              0.0087625,              0.0087625,              0.0087625
                     27,                0.21764,                0.89028,                      1,                0.42051,               0.008713,               0.008713,               0.008713
                     28,                0.21712,                0.92639,                      1,                0.40143,              0.0086635,              0.0086635,              0.0086635
                     29,                0.20484,                0.90833,                      1,                0.40656,               0.008614,               0.008614,               0.008614
                     30,                0.19422,                0.90833,                      1,                0.41152,              0.0085645,              0.0085645,              0.0085645
                     31,                0.20431,                0.90694,                      1,                0.40275,               0.008515,               0.008515,               0.008515
                     32,                 0.1928,                0.90833,                      1,                0.40696,              0.0084655,              0.0084655,              0.0084655
                     33,                0.19209,                0.90417,                      1,                0.41457,               0.008416,               0.008416,               0.008416
                     34,                0.19525,                0.90972,                      1,                0.40066,              0.0083665,              0.0083665,              0.0083665
                     35,                0.19482,                    0.9,                      1,                0.41052,               0.008317,               0.008317,               0.008317
                     36,                0.17393,                 0.9125,                      1,                0.41138,              0.0082675,              0.0082675,              0.0082675
                     37,                0.17459,                 0.9125,                      1,                0.40436,               0.008218,               0.008218,               0.008218
                     38,                0.16622,                0.91667,                      1,                 0.3974,              0.0081685,              0.0081685,              0.0081685
                     39,                0.17239,                0.90556,                      1,                0.40304,               0.008119,               0.008119,               0.008119
                     40,                0.16887,                0.91111,                      1,                 0.4021,              0.0080695,              0.0080695,              0.0080695
                     41,                0.15894,                0.92222,                      1,                0.39636,                0.00802,                0.00802,                0.00802
                     42,                0.17098,                0.91944,                      1,                 0.3952,              0.0079705,              0.0079705,              0.0079705
                     43,                0.16667,                0.90139,                      1,                0.41069,               0.007921,               0.007921,               0.007921
                     44,                0.17011,                 0.9125,                      1,                0.40694,              0.0078715,              0.0078715,              0.0078715
