epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch0.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn02_200ep\weights\epoch_001.pt,1.226161,0.13,0.21,0.464286,0.571429,0.92053,0.89881,39,2,48,3
2,epoch1.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn02_200ep\weights\epoch_002.pt,1.332352,0.18,0.18,0.428571,0.428571,0.897216,0.926587,36,1,36,1
3,epoch2.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn02_200ep\weights\epoch_003.pt,1.173436,0.08,0.2,0.297619,0.488095,0.906318,0.910714,25,1,41,4
4,epoch3.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn02_200ep\weights\epoch_004.pt,1.147543,0.18,0.18,0.345238,0.345238,0.884211,0.94246,29,0,29,0
5,epoch4.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn02_200ep\weights\epoch_005.pt,1.46225,0.29,0.45,0.178571,0.321429,0.879493,0.938492,15,1,27,4
6,epoch5.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn02_200ep\weights\epoch_006.pt,1.239596,0.07,0.19,0.154762,0.297619,0.875789,0.94246,13,0,25,4
7,epoch6.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn02_200ep\weights\epoch_007.pt,1.23813,0.14,0.24,0.190476,0.357143,0.885106,0.93254,16,2,30,4
8,epoch7.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn02_200ep\weights\epoch_008.pt,1.093611,0.31,0.31,0.511905,0.511905,0.910675,0.910714,43,2,43,2
9,epoch8.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn02_200ep\weights\epoch_009.pt,1.224863,0.22,0.24,0.380952,0.416667,0.89485,0.924603,32,2,35,3
10,epoch9.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn02_200ep\weights\epoch_010.pt,1.034979,0.13,0.17,0.27381,0.345238,0.883227,0.934524,23,2,29,4
11,epoch10.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn02_200ep\weights\epoch_011.pt,1.181481,0.15,0.18,0.369048,0.404762,0.892704,0.924603,31,2,34,4
