epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch0.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_001.pt,1,1,0.675033,0.16,0.27,0.142857,0.214286,0.863071,0.956349
2,epoch1.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_002.pt,1,1,1.437632,0.31,0.31,0.047619,0.047619,0.839679,0.990079
3,epoch2.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_003.pt,1,1,0.931694,0.49,0.51,0.178571,0.238095,0.866944,0.954365
4,epoch3.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_004.pt,1,1,1.230527,0.46,0.5,0.107143,0.202381,0.861284,0.958333
5,epoch4.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_005.pt,1,1,0.783406,0.26,0.28,0.190476,0.202381,0.86157,0.960317
6,epoch5.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_006.pt,1,1,0.956936,0.35,0.4,0.142857,0.190476,0.859794,0.962302
7,epoch6.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_007.pt,1,1,1.070571,0.25,0.27,0.154762,0.238095,0.866944,0.954365
8,epoch7.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_008.pt,1,1,1.288071,0.52,0.54,0.02381,0.059524,0.840404,0.982143
9,epoch8.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_009.pt,1,1,0.935763,0.38,0.44,0.035714,0.166667,0.855967,0.964286
10,epoch9.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_010.pt,1,1,1.028616,0.26,0.34,0.190476,0.25,0.868476,0.950397
11,epoch10.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_011.pt,1,1,1.315817,0.31,0.33,0.190476,0.202381,0.86157,0.960317
12,epoch11.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_012.pt,1,1,1.167606,0.28,0.33,0.130952,0.22619,0.864865,0.954365
13,epoch12.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_013.pt,1,1,0.756704,0.18,0.24,0.119048,0.178571,0.857732,0.962302
14,epoch13.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_014.pt,1,1,1.19042,0.32,0.43,0.190476,0.297619,0.875789,0.94246
15,epoch14.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_015.pt,1,1,1.198641,0.3,0.36,0.142857,0.238095,0.866667,0.952381
16,epoch15.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_016.pt,1,1,1.234709,0.27,0.29,0.261905,0.27381,0.872117,0.946429
17,epoch16.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_017.pt,1,1,0.90023,0.23,0.23,0.202381,0.202381,0.861856,0.962302
18,epoch17.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_018.pt,1,1,1.118367,0.4,0.44,0.261905,0.27381,0.872117,0.946429
19,epoch18.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_019.pt,1,1,1.220284,0.38,0.4,0.25,0.27381,0.872117,0.946429
20,epoch19.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_020.pt,1,1,1.001738,0.19,0.23,0.142857,0.22619,0.864865,0.954365
21,epoch20.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_021.pt,1,1,1.036218,0.33,0.36,0.238095,0.285714,0.87395,0.944444
22,epoch21.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_022.pt,1,1,1.231716,0.32,0.4,0.142857,0.25,0.868476,0.950397
23,epoch22.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_023.pt,1,1,0.94733,0.11,0.15,0.119048,0.25,0.868476,0.950397
24,epoch23.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_024.pt,1,1,1.004569,0.15,0.18,0.238095,0.261905,0.870293,0.948413
25,epoch24.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_025.pt,1,1,1.056829,0.14,0.17,0.130952,0.214286,0.863071,0.956349
26,epoch25.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_026.pt,1,1,0.914083,0.14,0.19,0.154762,0.22619,0.865145,0.956349
27,epoch26.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_027.pt,1,1,1.035968,0.21,0.34,0.047619,0.214286,0.863071,0.956349
28,epoch27.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_028.pt,1,1,0.949323,0.26,0.31,0.25,0.285714,0.874214,0.946429
29,epoch28.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_029.pt,1,1,1.163853,0.36,0.42,0.261905,0.345238,0.883227,0.934524
30,epoch29.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_030.pt,1,1,0.98177,0.14,0.16,0.166667,0.178571,0.857732,0.962302
31,epoch30.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_031.pt,1,1,0.941622,0.21,0.28,0.27381,0.309524,0.877895,0.94246
32,epoch31.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_032.pt,1,1,1.086259,0.24,0.31,0.27381,0.380952,0.888889,0.928571
33,epoch32.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate\yolo11s_gate2_formal_200ep\weights\epoch_033.pt,1,1,1.235646,0.33,0.41,0.202381,0.297619,0.87605,0.944444
