epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch0.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_001.pt,1.580381,0.25,0.3,0.547619,0.595238,0.924444,0.892857,46,2,50,4
2,epoch1.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_002.pt,1.6413,0.23,0.31,0.428571,0.5,0.908297,0.90873,36,2,42,4
3,epoch2.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_003.pt,1.323831,0.12,0.21,0.22619,0.47619,0.904555,0.914683,19,2,40,3
4,epoch3.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_004.pt,1.196132,0.1,0.13,0.309524,0.369048,0.886994,0.930556,26,2,31,4
5,epoch4.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_005.pt,1.349341,0.24,0.27,0.261905,0.309524,0.877637,0.940476,22,2,26,4
6,epoch5.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_006.pt,1.43729,0.3,0.37,0.404762,0.511905,0.91048,0.90873,34,2,43,3
7,epoch6.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_007.pt,1.080746,0.06,0.12,0.107143,0.285714,0.874214,0.946429,9,2,24,3
8,epoch7.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_008.pt,1.229895,0.21,0.25,0.345238,0.404762,0.892934,0.926587,29,2,34,3
9,epoch8.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_009.pt,1.631967,0.21,0.42,0.27381,0.535714,0.914286,0.902778,23,1,45,4
10,epoch9.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_010.pt,1.636519,0.21,0.28,0.321429,0.404762,0.892704,0.924603,27,2,34,4
11,epoch10.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_011.pt,1.265463,0.33,0.34,0.47619,0.5,0.908297,0.90873,40,2,42,4
12,epoch11.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_012.pt,1.331256,0.16,0.19,0.333333,0.369048,0.886994,0.930556,28,2,31,4
13,epoch12.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_013.pt,1.411991,0.2,0.28,0.27381,0.345238,0.883227,0.934524,23,2,29,4
14,epoch13.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_014.pt,1.277739,0.17,0.24,0.345238,0.416667,0.894624,0.922619,29,2,35,4
15,epoch14.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_015.pt,1.659527,0.21,0.29,0.309524,0.392857,0.890792,0.926587,26,2,33,4
16,epoch15.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_016.pt,1.453347,0.11,0.17,0.202381,0.27381,0.872117,0.946429,17,2,23,4
17,epoch16.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_017.pt,1.319915,0.27,0.31,0.369048,0.428571,0.896552,0.920635,31,2,36,4
18,epoch17.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_018.pt,1.221974,0.14,0.23,0.22619,0.369048,0.887234,0.93254,19,2,31,3
19,epoch18.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_019.pt,1.15924,0.13,0.17,0.369048,0.392857,0.890792,0.926587,31,2,33,4
20,epoch19.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_020.pt,1.241653,0.07,0.17,0.297619,0.511905,0.910284,0.906746,25,1,43,4
21,epoch20.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_021.pt,1.237734,0.2,0.22,0.5,0.535714,0.914286,0.902778,42,2,45,4
22,epoch21.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_022.pt,1.475215,0.15,0.19,0.392857,0.452381,0.900433,0.916667,33,1,38,4
23,epoch22.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_023.pt,1.433645,0.23,0.3,0.333333,0.416667,0.894624,0.922619,28,2,35,4
24,epoch23.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_024.pt,1.350254,0.21,0.24,0.428571,0.452381,0.900433,0.916667,36,1,38,4
25,epoch24.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_025.pt,1.517597,0.18,0.22,0.357143,0.428571,0.896774,0.922619,30,1,36,3
26,epoch25.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_026.pt,1.335062,0.09,0.11,0.261905,0.297619,0.875789,0.94246,22,1,25,4
27,epoch26.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_027.pt,1.685446,0.24,0.32,0.238095,0.369048,0.887234,0.93254,20,2,31,3
28,epoch27.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_028.pt,1.816437,0.29,0.29,0.452381,0.452381,0.900862,0.920635,38,2,38,2
29,epoch28.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_029.pt,1.289693,0.22,0.25,0.345238,0.392857,0.890792,0.926587,29,2,33,4
30,epoch29.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_030.pt,1.45517,0.25,0.28,0.440476,0.511905,0.91048,0.90873,37,2,43,3
31,epoch30.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_031.pt,1.412825,0.13,0.15,0.333333,0.345238,0.883227,0.934524,28,2,29,4
32,epoch31.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_032.pt,1.501505,0.07,0.1,0.261905,0.321429,0.879493,0.938492,22,2,27,4
33,epoch32.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_033.pt,1.288693,0.06,0.14,0.142857,0.333333,0.881356,0.936508,12,1,28,4
34,epoch33.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_034.pt,1.55798,0.19,0.24,0.309524,0.369048,0.886994,0.930556,26,1,31,4
35,epoch34.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_035.pt,1.526659,0.14,0.2,0.345238,0.452381,0.900433,0.916667,29,2,38,4
36,epoch35.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_036.pt,1.801661,0.26,0.32,0.440476,0.47619,0.904348,0.912698,37,2,40,4
37,epoch36.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_037.pt,1.574764,0.24,0.27,0.333333,0.369048,0.886994,0.930556,28,2,31,4
38,epoch37.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_038.pt,1.435793,0.13,0.22,0.464286,0.52381,0.912281,0.904762,39,2,44,4
39,epoch38.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_039.pt,1.888552,0.13,0.27,0.261905,0.452381,0.900433,0.916667,22,1,38,4
40,epoch39.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_040.pt,1.706574,0.14,0.16,0.22619,0.238095,0.866944,0.954365,19,2,20,3
41,epoch40.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_041.pt,1.588585,0.15,0.24,0.202381,0.380952,0.888889,0.928571,17,2,32,4
42,epoch41.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_042.pt,1.541172,0.12,0.18,0.27381,0.416667,0.894624,0.922619,23,2,35,4
43,epoch42.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_043.pt,1.630478,0.17,0.22,0.309524,0.357143,0.885106,0.93254,26,2,30,4
44,epoch43.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_044.pt,1.693305,0.07,0.1,0.166667,0.25,0.868476,0.950397,14,2,21,4
45,epoch44.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_045.pt,1.767822,0.13,0.15,0.357143,0.380952,0.889126,0.930556,30,2,32,3
46,epoch45.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn12_200ep\weights\epoch_046.pt,1.511639,0.08,0.13,0.321429,0.380952,0.888889,0.928571,27,1,32,4
