threshold,precision,recall,f1,tp,fn,fp,tn
0.997475,0.99631,0.45,0.619977,270,330,1,119
0.997402,0.99631,0.45,0.619977,270,330,1,119
0.997351,0.992674,0.451667,0.620848,271,329,2,118
0.997312,0.992701,0.453333,0.622426,272,328,2,118
0.997312,0.992701,0.453333,0.622426,272,328,2,118
0.997282,0.992727,0.455,0.624,273,327,2,118
0.997172,0.99278,0.458333,0.627138,275,325,2,118
0.997136,0.99278,0.458333,0.627138,275,325,2,118
0.99708,0.992832,0.461667,0.630262,277,323,2,118
0.996992,0.992832,0.461667,0.630262,277,323,2,118
0.996875,0.992857,0.463333,0.631818,278,322,2,118
0.996866,0.992883,0.465,0.633371,279,321,2,118
0.996827,0.992933,0.468333,0.636467,281,319,2,118
0.996825,0.992933,0.468333,0.636467,281,319,2,118
0.996737,0.992958,0.47,0.638009,282,318,2,118
0.996603,0.993007,0.473333,0.641084,284,316,2,118
0.996557,0.993007,0.473333,0.641084,284,316,2,118
0.996426,0.993031,0.475,0.642616,285,315,2,118
0.996416,0.993056,0.476667,0.644144,286,314,2,118
0.996377,0.99308,0.478333,0.645669,287,313,2,118
0.996371,0.993103,0.48,0.647191,288,312,2,118
0.996329,0.993151,0.483333,0.650224,290,310,2,118
0.996144,0.993151,0.483333,0.650224,290,310,2,118
0.996054,0.993197,0.486667,0.653244,292,308,2,118
0.995983,0.993197,0.486667,0.653244,292,308,2,118
0.995977,0.99322,0.488333,0.654749,293,307,2,118
0.995935,0.993243,0.49,0.65625,294,306,2,118
0.99585,0.993266,0.491667,0.657748,295,305,2,118
0.995847,0.993311,0.495,0.660734,297,303,2,118
0.995839,0.993333,0.496667,0.662222,298,302,2,118
0.995776,0.993355,0.498333,0.663707,299,301,2,118
0.995742,0.993355,0.498333,0.663707,299,301,2,118
0.99574,0.993377,0.5,0.665188,300,300,2,118
0.995708,0.993421,0.503333,0.668142,302,298,2,118
0.995584,0.993421,0.503333,0.668142,302,298,2,118
0.995534,0.993464,0.506667,0.671082,304,296,2,118
0.995474,0.993485,0.508333,0.672547,305,295,2,118
0.995419,0.993485,0.508333,0.672547,305,295,2,118
0.995217,0.993506,0.51,0.674009,306,294,2,118
0.995215,0.993528,0.511667,0.675468,307,293,2,118
0.995204,0.993569,0.515,0.678375,309,291,2,118
0.99518,0.993569,0.515,0.678375,309,291,2,118
0.99517,0.99359,0.516667,0.679825,310,290,2,118
0.995166,0.99361,0.518333,0.681271,311,289,2,118
0.995145,0.993651,0.521667,0.684153,313,287,2,118
0.994919,0.993651,0.521667,0.684153,313,287,2,118
0.994787,0.993691,0.525,0.687023,315,285,2,118
0.994695,0.993691,0.525,0.687023,315,285,2,118
0.994424,0.99373,0.528333,0.68988,317,283,2,118
0.99435,0.99373,0.528333,0.68988,317,283,2,118
0.994317,0.990625,0.528333,0.68913,317,283,3,117
0.994259,0.990683,0.531667,0.691974,319,281,3,117
0.994176,0.990683,0.531667,0.691974,319,281,3,117
0.993963,0.990712,0.533333,0.693391,320,280,3,117
0.993919,0.990769,0.536667,0.696216,322,278,3,117
0.993802,0.990798,0.538333,0.697624,323,277,3,117
0.993554,0.990826,0.54,0.699029,324,276,3,117
0.993525,0.990854,0.541667,0.700431,325,275,3,117
0.993496,0.990881,0.543333,0.70183,326,274,3,117
0.993491,0.990909,0.545,0.703226,327,273,3,117
0.993466,0.990909,0.545,0.703226,327,273,3,117
0.993451,0.990964,0.548333,0.706009,329,271,3,117
0.993318,0.990991,0.55,0.707395,330,270,3,117
0.993257,0.990991,0.55,0.707395,330,270,3,117
0.993221,0.991045,0.553333,0.71016,332,268,3,117
0.99311,0.991071,0.555,0.711538,333,267,3,117
0.9931,0.991071,0.555,0.711538,333,267,3,117
0.993015,0.991124,0.558333,0.714286,335,265,3,117
0.992863,0.991124,0.558333,0.714286,335,265,3,117
0.992747,0.991176,0.561667,0.717021,337,263,3,117
0.99267,0.991202,0.563333,0.718385,338,262,3,117
0.99266,0.988304,0.563333,0.717622,338,262,4,116
0.992522,0.988338,0.565,0.718982,339,261,4,116
0.992426,0.988372,0.566667,0.720339,340,260,4,116
0.992402,0.988372,0.566667,0.720339,340,260,4,116
0.992338,0.988406,0.568333,0.721693,341,259,4,116
0.992297,0.988473,0.571667,0.724393,343,257,4,116
0.992264,0.988473,0.571667,0.724393,343,257,4,116
0.992018,0.988539,0.575,0.727081,345,255,4,116
0.991764,0.988539,0.575,0.727081,345,255,4,116
0.991715,0.988571,0.576667,0.728421,346,254,4,116
0.99165,0.988604,0.578333,0.729758,347,253,4,116
0.991598,0.988669,0.581667,0.732424,349,251,4,116
0.991578,0.988669,0.581667,0.732424,349,251,4,116
0.991522,0.988732,0.585,0.735079,351,249,4,116
0.991272,0.988764,0.586667,0.736402,352,248,4,116
0.991148,0.988764,0.586667,0.736402,352,248,4,116
0.991141,0.988796,0.588333,0.737722,353,247,4,116
0.991007,0.988858,0.591667,0.740355,355,245,4,116
0.990825,0.988858,0.591667,0.740355,355,245,4,116
0.990775,0.988889,0.593333,0.741667,356,244,4,116
0.990613,0.98892,0.595,0.742976,357,243,4,116
0.99051,0.98895,0.596667,0.744283,358,242,4,116
0.990356,0.986226,0.596667,0.74351,358,242,5,115
0.990164,0.986301,0.6,0.746114,360,240,5,115
0.990126,0.986339,0.601667,0.747412,361,239,5,115
0.990102,0.986339,0.601667,0.747412,361,239,5,115
0.990074,0.986413,0.605,0.75,363,237,5,115
0.9899,0.98645,0.606667,0.75129,364,236,5,115
