threshold,tpr,recall,fpr,specificity,tp,fn,fp,tn
0.999931,0.173333,0.173333,0.0,1.0,104,496,0,120
0.999931,0.176667,0.176667,0.0,1.0,106,494,0,120
0.99993,0.178333,0.178333,0.0,1.0,107,493,0,120
0.999923,0.178333,0.178333,0.0,1.0,107,493,0,120
0.99992,0.18,0.18,0.0,1.0,108,492,0,120
0.999918,0.181667,0.181667,0.0,1.0,109,491,0,120
0.999913,0.183333,0.183333,0.0,1.0,110,490,0,120
0.999911,0.186667,0.186667,0.0,1.0,112,488,0,120
0.999909,0.188333,0.188333,0.0,1.0,113,487,0,120
0.999907,0.19,0.19,0.0,1.0,114,486,0,120
0.99989,0.19,0.19,0.0,1.0,114,486,0,120
0.999885,0.191667,0.191667,0.0,1.0,115,485,0,120
0.999883,0.195,0.195,0.0,1.0,117,483,0,120
0.99988,0.196667,0.196667,0.0,1.0,118,482,0,120
0.999876,0.196667,0.196667,0.0,1.0,118,482,0,120
0.999876,0.198333,0.198333,0.0,1.0,119,481,0,120
0.999869,0.201667,0.201667,0.0,1.0,121,479,0,120
0.999866,0.201667,0.201667,0.0,1.0,121,479,0,120
0.99986,0.205,0.205,0.0,1.0,123,477,0,120
0.99985,0.205,0.205,0.0,1.0,123,477,0,120
0.999844,0.206667,0.206667,0.0,1.0,124,476,0,120
0.999843,0.21,0.21,0.0,1.0,126,474,0,120
0.999839,0.211667,0.211667,0.0,1.0,127,473,0,120
0.999838,0.213333,0.213333,0.0,1.0,128,472,0,120
0.999836,0.213333,0.213333,0.0,1.0,128,472,0,120
0.999836,0.216667,0.216667,0.0,1.0,130,470,0,120
0.999826,0.216667,0.216667,0.0,1.0,130,470,0,120
0.999824,0.22,0.22,0.0,1.0,132,468,0,120
0.999822,0.221667,0.221667,0.0,1.0,133,467,0,120
0.999821,0.223333,0.223333,0.0,1.0,134,466,0,120
0.999821,0.223333,0.223333,0.0,1.0,134,466,0,120
0.999812,0.226667,0.226667,0.0,1.0,136,464,0,120
0.999802,0.226667,0.226667,0.0,1.0,136,464,0,120
0.999802,0.228333,0.228333,0.0,1.0,137,463,0,120
0.999798,0.23,0.23,0.0,1.0,138,462,0,120
0.999797,0.233333,0.233333,0.0,1.0,140,460,0,120
0.999785,0.235,0.235,0.0,1.0,141,459,0,120
0.999775,0.236667,0.236667,0.0,1.0,142,458,0,120
0.999775,0.238333,0.238333,0.0,1.0,143,457,0,120
0.999769,0.24,0.24,0.0,1.0,144,456,0,120
0.999747,0.24,0.24,0.0,1.0,144,456,0,120
0.999746,0.241667,0.241667,0.0,1.0,145,455,0,120
0.999742,0.245,0.245,0.0,1.0,147,453,0,120
0.999734,0.245,0.245,0.0,1.0,147,453,0,120
0.999728,0.246667,0.246667,0.0,1.0,148,452,0,120
0.999727,0.25,0.25,0.0,1.0,150,450,0,120
0.999722,0.25,0.25,0.0,1.0,150,450,0,120
0.999711,0.253333,0.253333,0.0,1.0,152,448,0,120
0.99971,0.255,0.255,0.0,1.0,153,447,0,120
0.999709,0.255,0.255,0.0,1.0,153,447,0,120
0.999705,0.256667,0.256667,0.0,1.0,154,446,0,120
