epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch_001.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q5_200ep\weights\epoch_001.pt,1,1,1.76759,0.18,0.2,0.535714,0.547619,0.916484,0.902778
2,epoch_002.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q5_200ep\weights\epoch_002.pt,1,1,2.125498,0.12,0.15,0.404762,0.488095,0.906318,0.910714
3,epoch_003.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q5_200ep\weights\epoch_003.pt,1,1,2.164239,0.14,0.17,0.107143,0.190476,0.859794,0.962302
4,epoch_004.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q5_200ep\weights\epoch_004.pt,1,1,1.646043,0.19,0.21,0.285714,0.357143,0.88535,0.934524
5,epoch_005.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q5_200ep\weights\epoch_005.pt,1,1,1.56839,0.23,0.27,0.285714,0.345238,0.883227,0.934524
6,epoch_006.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q5_200ep\weights\epoch_006.pt,1,1,1.342437,0.12,0.16,0.285714,0.392857,0.890792,0.926587
7,epoch_007.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q5_200ep\weights\epoch_007.pt,1,1,1.705159,0.15,0.21,0.214286,0.309524,0.877637,0.940476
8,epoch_008.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q5_200ep\weights\epoch_008.pt,1,1,1.369832,0.14,0.18,0.333333,0.392857,0.890792,0.926587
9,epoch_009.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q5_200ep\weights\epoch_009.pt,1,1,1.478273,0.24,0.3,0.321429,0.369048,0.886994,0.930556
10,epoch_010.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q5_200ep\weights\epoch_010.pt,1,1,1.393272,0.18,0.25,0.333333,0.428571,0.896552,0.920635
11,epoch_011.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q5_200ep\weights\epoch_011.pt,1,1,1.574075,0.3,0.43,0.464286,0.547619,0.9163,0.900794
12,epoch_012.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q5_200ep\weights\epoch_012.pt,1,1,1.394892,0.09,0.18,0.083333,0.27381,0.872117,0.946429
13,epoch_013.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q5_200ep\weights\epoch_013.pt,1,1,1.866522,0.17,0.23,0.309524,0.452381,0.900433,0.916667
14,epoch_014.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_d_q5_200ep\weights\epoch_014.pt,1,1,1.771765,0.28,0.3,0.369048,0.416667,0.894624,0.922619
