epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
161,epoch_161.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q3_200ep\weights\epoch_161.pt,3.462078,0.19,0.26,0.357143,0.47619,0.904348,0.912698,30,2,40,4
162,epoch_162.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q3_200ep\weights\epoch_162.pt,3.453888,0.19,0.26,0.357143,0.47619,0.904348,0.912698,30,2,40,4
163,epoch_163.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q3_200ep\weights\epoch_163.pt,3.443514,0.2,0.27,0.392857,0.47619,0.904348,0.912698,33,2,40,4
164,epoch_164.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q3_200ep\weights\epoch_164.pt,3.441769,0.2,0.28,0.380952,0.47619,0.904348,0.912698,32,2,40,4
165,epoch_165.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q3_200ep\weights\epoch_165.pt,3.44017,0.2,0.28,0.380952,0.47619,0.904348,0.912698,32,2,40,4
166,epoch_166.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q3_200ep\weights\epoch_166.pt,3.438208,0.2,0.28,0.392857,0.47619,0.904348,0.912698,33,2,40,4
167,epoch_167.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q3_200ep\weights\epoch_167.pt,3.440616,0.2,0.28,0.392857,0.47619,0.904348,0.912698,33,2,40,4
168,epoch_168.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q3_200ep\weights\epoch_168.pt,3.439896,0.2,0.26,0.392857,0.464286,0.902386,0.914683,33,2,39,4
169,epoch_169.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q3_200ep\weights\epoch_169.pt,3.438387,0.2,0.25,0.392857,0.464286,0.902386,0.914683,33,2,39,4
170,epoch_170.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q3_200ep\weights\epoch_170.pt,3.437465,0.18,0.25,0.380952,0.464286,0.902386,0.914683,32,2,39,4
