bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,0,,,
1,0.1,0.2,33,0.178045,0.030303,0.147742
2,0.2,0.3,27,0.240578,0.185185,0.055393
3,0.3,0.4,393,0.383567,0.926209,0.542642
4,0.4,0.5,51,0.402947,0.980392,0.577445
5,0.5,0.6,0,,,
6,0.6,0.7,0,,,
7,0.7,0.8,0,,,
8,0.8,0.9,0,,,
9,0.9,1.0,0,,,
