epoch,checkpoint_file,checkpoint_path,accuracy,auroc,auprc
127,epoch126.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_127.pt,0.679167,0.938347,0.985686
128,epoch127.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_128.pt,0.679167,0.937444,0.985413
129,epoch128.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_129.pt,0.690278,0.937604,0.985415
130,epoch129.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_130.pt,0.686111,0.936396,0.985162
131,epoch130.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_131.pt,0.690278,0.934229,0.984498
132,epoch131.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_132.pt,0.686111,0.933576,0.984251
133,epoch132.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_133.pt,0.684722,0.933069,0.984026
134,epoch133.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_134.pt,0.683333,0.931944,0.98366
135,epoch134.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_135.pt,0.683333,0.931035,0.983392
136,epoch135.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_136.pt,0.677778,0.932007,0.983754
137,epoch136.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_137.pt,0.675,0.933854,0.984236
138,epoch137.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_138.pt,0.670833,0.934104,0.984288
139,epoch138.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_139.pt,0.672222,0.935576,0.984714
140,epoch139.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_140.pt,0.672222,0.936153,0.984901
141,epoch140.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_141.pt,0.675,0.936556,0.98495
142,epoch141.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_142.pt,0.679167,0.937125,0.985054
143,epoch142.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_143.pt,0.676389,0.938667,0.985575
144,epoch143.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_144.pt,0.675,0.939194,0.985795
145,epoch144.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_145.pt,0.677778,0.939771,0.985979
146,epoch145.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_146.pt,0.679167,0.940312,0.986183
147,epoch146.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_147.pt,0.679167,0.940333,0.986213
148,epoch147.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_148.pt,0.679167,0.940417,0.986281
149,epoch148.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_149.pt,0.679167,0.940361,0.986244
150,epoch149.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_150.pt,0.684722,0.940729,0.986352
151,epoch150.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_151.pt,0.6875,0.940639,0.986377
152,epoch151.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_152.pt,0.683333,0.940889,0.986478
153,epoch152.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_153.pt,0.683333,0.94075,0.986494
154,epoch153.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_154.pt,0.683333,0.940944,0.986574
155,epoch154.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_155.pt,0.683333,0.94091,0.98661
156,epoch155.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_156.pt,0.679167,0.94084,0.98664
157,epoch156.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_157.pt,0.681944,0.940778,0.986672
158,epoch157.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_158.pt,0.686111,0.940931,0.98674
159,epoch158.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_159.pt,0.686111,0.941222,0.986793
160,epoch159.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_160.pt,0.686111,0.941076,0.986747
161,epoch160.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_161.pt,0.683333,0.940993,0.986685
162,epoch161.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_162.pt,0.683333,0.940937,0.986624
163,epoch162.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_163.pt,0.680556,0.941243,0.986678
164,epoch163.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_164.pt,0.680556,0.94166,0.986776
165,epoch164.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_165.pt,0.679167,0.942271,0.986908
166,epoch165.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_166.pt,0.675,0.942493,0.986955
167,epoch166.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_167.pt,0.673611,0.942562,0.986964
168,epoch167.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_168.pt,0.675,0.943139,0.987118
169,epoch168.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_169.pt,0.675,0.943542,0.987227
170,epoch169.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_170.pt,0.672222,0.943785,0.987297
171,epoch170.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_171.pt,0.670833,0.944076,0.987386
172,epoch171.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_172.pt,0.673611,0.944368,0.987468
173,epoch172.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_173.pt,0.673611,0.944618,0.987548
174,epoch173.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_174.pt,0.672222,0.944889,0.987626
175,epoch174.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_175.pt,0.668056,0.944951,0.987647
176,epoch175.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_176.pt,0.670833,0.945021,0.987678
177,epoch176.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_177.pt,0.670833,0.944993,0.987661
178,epoch177.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_178.pt,0.673611,0.945049,0.98769
179,epoch178.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_179.pt,0.672222,0.944993,0.987693
180,epoch179.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_180.pt,0.672222,0.945021,0.987694
181,epoch180.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_181.pt,0.673611,0.944972,0.987688
182,epoch181.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_182.pt,0.673611,0.945069,0.987712
183,epoch182.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_183.pt,0.673611,0.945153,0.987741
184,epoch183.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_184.pt,0.675,0.945181,0.987749
185,epoch184.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_185.pt,0.673611,0.945194,0.987762
186,epoch185.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_186.pt,0.672222,0.945222,0.987769
187,epoch186.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_187.pt,0.670833,0.945139,0.987733
188,epoch187.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_188.pt,0.670833,0.945083,0.987724
189,epoch188.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_189.pt,0.670833,0.945167,0.987733
190,epoch189.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_190.pt,0.672222,0.945028,0.987703
191,epoch190.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_191.pt,0.672222,0.944958,0.98769
192,epoch191.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_192.pt,0.670833,0.944958,0.9877
193,epoch192.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_193.pt,0.672222,0.945,0.987713
194,epoch193.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_194.pt,0.672222,0.945,0.987717
195,epoch194.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_195.pt,0.672222,0.945069,0.987728
196,epoch195.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_196.pt,0.670833,0.945208,0.987756
197,epoch196.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_197.pt,0.670833,0.945174,0.987746
198,epoch197.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_198.pt,0.672222,0.945201,0.987749
199,epoch198.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_199.pt,0.670833,0.945118,0.987735
200,epoch199.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_cls6\yolo11l_cls6_formal_200ep\weights\epoch_200.pt,0.670833,0.945132,0.987736
