epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch_001.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_001.pt,1,1,1.35923,0.2,0.23,0.488095,0.5,0.908497,0.910714
2,epoch_002.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_002.pt,1,1,1.620699,0.12,0.2,0.321429,0.380952,0.889126,0.930556
3,epoch_003.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_003.pt,1,1,1.351609,0.07,0.14,0.261905,0.404762,0.892704,0.924603
4,epoch_004.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_004.pt,1,1,1.128213,0.15,0.19,0.297619,0.345238,0.883227,0.934524
5,epoch_005.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_005.pt,1,1,1.207837,0.17,0.22,0.452381,0.511905,0.910284,0.906746
6,epoch_006.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_006.pt,1,1,1.130793,0.09,0.11,0.214286,0.261905,0.870564,0.950397
7,epoch_007.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_007.pt,1,1,1.235511,0.07,0.08,0.345238,0.369048,0.887234,0.93254
8,epoch_008.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_008.pt,1,1,1.532474,0.1,0.22,0.130952,0.357143,0.885106,0.93254
9,epoch_009.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_009.pt,1,1,1.400936,0.1,0.1,0.345238,0.345238,0.883721,0.938492
10,epoch_010.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_010.pt,1,1,1.453855,0.22,0.26,0.25,0.333333,0.881607,0.938492
