epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch_001.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_001.pt,1.35923,0.2,0.23,0.488095,0.5,0.908497,0.910714,41,2,42,3
2,epoch_002.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_002.pt,1.620699,0.12,0.2,0.321429,0.380952,0.889126,0.930556,27,2,32,3
3,epoch_003.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_003.pt,1.351609,0.07,0.14,0.261905,0.404762,0.892704,0.924603,22,2,34,4
4,epoch_004.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_004.pt,1.128213,0.15,0.19,0.297619,0.345238,0.883227,0.934524,25,2,29,4
5,epoch_005.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_005.pt,1.207837,0.17,0.22,0.452381,0.511905,0.910284,0.906746,38,2,43,4
6,epoch_006.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_006.pt,1.130793,0.09,0.11,0.214286,0.261905,0.870564,0.950397,18,2,22,3
7,epoch_007.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_007.pt,1.235511,0.07,0.08,0.345238,0.369048,0.887234,0.93254,29,2,31,3
8,epoch_008.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_008.pt,1.532474,0.1,0.22,0.130952,0.357143,0.885106,0.93254,11,1,30,4
9,epoch_009.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_009.pt,1.400936,0.1,0.1,0.345238,0.345238,0.883721,0.938492,29,2,29,2
10,epoch_010.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_010.pt,1.453855,0.22,0.26,0.25,0.333333,0.881607,0.938492,21,1,28,3
11,epoch_011.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_011.pt,1.325881,0.11,0.17,0.154762,0.309524,0.877637,0.940476,13,2,26,4
12,epoch_012.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_012.pt,1.957748,0.27,0.36,0.392857,0.535714,0.914286,0.902778,33,2,45,4
13,epoch_013.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_013.pt,1.613608,0.17,0.29,0.404762,0.511905,0.910284,0.906746,34,2,43,4
14,epoch_014.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_014.pt,1.521784,0.18,0.31,0.190476,0.321429,0.879747,0.940476,16,2,27,3
15,epoch_015.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_015.pt,1.256589,0.22,0.23,0.440476,0.452381,0.900648,0.918651,37,2,38,3
16,epoch_016.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_016.pt,1.193733,0.08,0.14,0.297619,0.488095,0.906318,0.910714,25,2,41,4
17,epoch_017.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_017.pt,1.574841,0.13,0.14,0.27381,0.321429,0.879747,0.940476,23,2,27,3
18,epoch_018.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_018.pt,1.377241,0.13,0.23,0.285714,0.416667,0.894624,0.922619,24,1,35,4
19,epoch_019.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_019.pt,2.230168,0.18,0.22,0.297619,0.369048,0.886994,0.930556,25,2,31,4
20,epoch_020.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_020.pt,1.666372,0.1,0.19,0.22619,0.404762,0.892704,0.924603,19,2,34,4
21,epoch_021.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_021.pt,1.237586,0.14,0.19,0.333333,0.369048,0.887234,0.93254,28,2,31,3
22,epoch_022.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_022.pt,1.607115,0.11,0.17,0.357143,0.464286,0.902386,0.914683,30,2,39,4
23,epoch_023.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_023.pt,1.421885,0.11,0.15,0.357143,0.47619,0.904348,0.912698,30,2,40,4
24,epoch_024.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_024.pt,1.352871,0.06,0.14,0.154762,0.321429,0.879493,0.938492,13,1,27,4
25,epoch_025.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_025.pt,1.835596,0.18,0.22,0.27381,0.345238,0.883227,0.934524,23,2,29,4
26,epoch_026.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn16_200ep\weights\epoch_026.pt,1.529537,0.19,0.21,0.357143,0.392857,0.890792,0.926587,30,1,33,4
