epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
34,epoch33.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_034.pt,1,1,1.802793,0.09,0.13,0.321429,0.369048,0.886994,0.930556
35,epoch34.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_035.pt,1,1,2.331356,0.1,0.19,0.309524,0.428571,0.896552,0.920635
36,epoch35.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_036.pt,1,1,2.467735,0.13,0.19,0.321429,0.369048,0.886994,0.930556
37,epoch36.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_037.pt,1,1,2.558726,0.11,0.21,0.321429,0.535714,0.914286,0.902778
38,epoch37.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_038.pt,1,1,2.350799,0.12,0.22,0.321429,0.5,0.908297,0.90873
39,epoch38.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_039.pt,1,1,2.635417,0.27,0.34,0.452381,0.535714,0.914286,0.902778
40,epoch39.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_040.pt,1,1,2.857402,0.26,0.31,0.380952,0.452381,0.900433,0.916667
41,epoch40.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_041.pt,1,1,2.579256,0.11,0.17,0.404762,0.452381,0.900433,0.916667
42,epoch41.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_042.pt,1,1,2.217353,0.07,0.16,0.285714,0.440476,0.898707,0.920635
43,epoch42.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_043.pt,1,1,2.272772,0.22,0.22,0.416667,0.416667,0.895075,0.926587
44,epoch43.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_044.pt,1,1,2.464723,0.16,0.19,0.345238,0.416667,0.894624,0.922619
45,epoch44.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_045.pt,1,1,2.227138,0.16,0.29,0.309524,0.452381,0.900648,0.918651
46,epoch45.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_046.pt,1,1,2.80833,0.2,0.23,0.380952,0.428571,0.896552,0.920635
47,epoch46.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_047.pt,1,1,2.786924,0.22,0.26,0.369048,0.440476,0.898488,0.918651
48,epoch47.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_048.pt,1,1,2.329428,0.16,0.24,0.357143,0.452381,0.900433,0.916667
49,epoch48.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_049.pt,1,1,2.868236,0.23,0.38,0.369048,0.559524,0.918322,0.89881
50,epoch49.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_050.pt,1,1,2.140239,0.1,0.21,0.357143,0.428571,0.896552,0.920635
51,epoch50.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_051.pt,1,1,2.489993,0.09,0.17,0.22619,0.380952,0.888889,0.928571
52,epoch51.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_052.pt,1,1,2.597573,0.23,0.29,0.404762,0.464286,0.902386,0.914683
53,epoch52.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_053.pt,1,1,2.649377,0.25,0.33,0.428571,0.5,0.908297,0.90873
54,epoch53.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_054.pt,1,1,2.692063,0.09,0.23,0.238095,0.440476,0.898488,0.918651
55,epoch54.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_055.pt,1,1,2.786154,0.19,0.19,0.392857,0.392857,0.891489,0.93254
56,epoch55.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_056.pt,1,1,2.685619,0.22,0.28,0.369048,0.428571,0.896552,0.920635
57,epoch56.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_057.pt,1,1,3.014183,0.13,0.23,0.333333,0.47619,0.904348,0.912698
58,epoch57.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_058.pt,1,1,2.799586,0.22,0.22,0.511905,0.511905,0.91087,0.912698
59,epoch58.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_059.pt,1,1,2.604315,0.22,0.31,0.416667,0.583333,0.922395,0.894841
60,epoch59.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_060.pt,1,1,2.430341,0.06,0.21,0.238095,0.488095,0.906318,0.910714
61,epoch60.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_061.pt,1,1,2.977901,0.22,0.32,0.452381,0.559524,0.918322,0.89881
62,epoch61.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_062.pt,1,1,2.620268,0.31,0.31,0.571429,0.571429,0.920705,0.900794
63,epoch62.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_063.pt,1,1,2.709799,0.35,0.35,0.642857,0.642857,0.933036,0.888889
64,epoch63.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_064.pt,1,1,2.791626,0.12,0.22,0.297619,0.416667,0.894624,0.922619
65,epoch64.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_065.pt,1,1,2.773766,0.13,0.18,0.333333,0.380952,0.888889,0.928571
66,epoch65.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_066.pt,1,1,2.759219,0.15,0.24,0.357143,0.52381,0.912281,0.904762
67,epoch66.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_067.pt,1,1,2.837481,0.22,0.24,0.404762,0.452381,0.900433,0.916667
68,epoch67.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_068.pt,1,1,2.345732,0.15,0.29,0.452381,0.535714,0.914286,0.902778
69,epoch68.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_069.pt,1,1,2.814876,0.21,0.25,0.452381,0.5,0.908497,0.910714
70,epoch69.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_070.pt,1,1,3.219214,0.24,0.4,0.452381,0.607143,0.926503,0.890873
71,epoch70.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_071.pt,1,1,3.127315,0.26,0.29,0.47619,0.488095,0.906318,0.910714
72,epoch71.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_072.pt,1,1,3.044641,0.27,0.27,0.464286,0.464286,0.902808,0.918651
73,epoch72.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_073.pt,1,1,2.954442,0.19,0.3,0.452381,0.511905,0.910284,0.906746
74,epoch73.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_074.pt,1,1,2.729613,0.24,0.27,0.464286,0.5,0.908497,0.910714
75,epoch74.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_075.pt,1,1,2.924972,0.14,0.19,0.357143,0.428571,0.896552,0.920635
76,epoch75.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_076.pt,1,1,2.729139,0.13,0.28,0.333333,0.5,0.908297,0.90873
77,epoch76.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_077.pt,1,1,2.968424,0.21,0.3,0.404762,0.52381,0.912281,0.904762
78,epoch77.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_078.pt,1,1,3.016898,0.22,0.34,0.380952,0.547619,0.9163,0.900794
79,epoch78.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_079.pt,1,1,2.794911,0.16,0.28,0.345238,0.52381,0.912281,0.904762
80,epoch79.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_080.pt,1,1,3.151334,0.2,0.27,0.428571,0.464286,0.902386,0.914683
81,epoch80.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_081.pt,1,1,3.276085,0.16,0.25,0.345238,0.440476,0.898488,0.918651
82,epoch81.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_082.pt,1,1,3.490579,0.13,0.19,0.285714,0.333333,0.881356,0.936508
83,epoch82.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_083.pt,1,1,3.227375,0.3,0.32,0.5,0.511905,0.910284,0.906746
84,epoch83.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_084.pt,1,1,3.388997,0.23,0.29,0.440476,0.47619,0.904348,0.912698
85,epoch84.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_085.pt,1,1,3.250319,0.21,0.3,0.416667,0.5,0.908297,0.90873
86,epoch85.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_086.pt,1,1,3.237946,0.26,0.28,0.488095,0.52381,0.912473,0.906746
87,epoch86.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_087.pt,1,1,3.225465,0.12,0.34,0.321429,0.511905,0.910284,0.906746
88,epoch87.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_088.pt,1,1,3.165688,0.12,0.34,0.321429,0.535714,0.914286,0.902778
89,epoch88.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_089.pt,1,1,2.98393,0.21,0.3,0.440476,0.5,0.908297,0.90873
90,epoch89.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_090.pt,1,1,2.968708,0.15,0.25,0.369048,0.488095,0.906318,0.910714
91,epoch90.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_091.pt,1,1,2.949192,0.12,0.31,0.345238,0.547619,0.9163,0.900794
92,epoch91.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_092.pt,1,1,2.833362,0.15,0.26,0.428571,0.5,0.908297,0.90873
93,epoch92.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_093.pt,1,1,2.772527,0.15,0.15,0.404762,0.404762,0.89339,0.930556
94,epoch93.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn10_200ep\weights\epoch_094.pt,1,1,2.817102,0.14,0.18,0.428571,0.440476,0.898488,0.918651
