timestamp,mode,model_key,model_weight,epochs,imgsz,batch,workers,save_period,device,seed,dataset_dir,train_no_target,train_target_defect,val_no_target,val_target_defect,run_dir,best_pt_exists,last_pt_exists,results_csv_exists,args_yaml_exists,train_log_exists,run_meta_exists,artifact_manifest_csv_exists,artifact_manifest_json_exists,missing_required_artifacts,status,error,duration_sec
2026-06-14T17:58:46,full,n,C:\Users\ASUS\Desktop\ssh\AI\projects\YOLO-CV\yolo11n-cls.pt,200,224,24,0,1,0,20260606,C:\Users\ASUS\Desktop\ssh\AI\workdir\stage1_cls_workdir\full,60000,60000,12000,12000,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11n_cls_20260614-175516,False,False,False,True,True,True,True,True,weights/best.pt;weights/last.pt;results.csv,failed,,209.01
2026-06-14T18:24:43,full,n,C:\Users\ASUS\Desktop\ssh\AI\projects\YOLO-CV\yolo11n-cls.pt,200,224,128,0,1,0,20260606,C:\Users\ASUS\Desktop\ssh\AI\workdir\stage1_cls_workdir\full,60000,60000,12000,12000,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11n_cls_20260614-181301,False,False,False,True,True,True,True,True,weights/best.pt;weights/last.pt;results.csv,failed,,702.21
2026-06-15T06:34:33,full,n,C:\Users\ASUS\Desktop\ssh\AI\projects\YOLO-CV\yolo11n-cls.pt,200,224,128,4,1,0,20260606,C:\Users\ASUS\Desktop\ssh\AI\workdir\stage1_cls_workdir\full,60000,60000,12000,12000,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11n_cls_20260614-190411,True,True,True,True,True,True,True,True,,ok,,41405.72
2026-06-15T18:00:49,full,s,C:\Users\ASUS\Desktop\ssh\AI\projects\YOLO-CV\yolo11s-cls.pt,200,224,128,4,1,0,20260606,C:\Users\ASUS\Desktop\ssh\AI\workdir\stage1_cls_workdir\full,60000,60000,12000,12000,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11s_cls_20260615-063433,True,True,True,True,True,True,True,True,,ok,,41131.18
2026-06-16T05:51:37,full,m,C:\Users\ASUS\Desktop\ssh\AI\projects\YOLO-CV\yolo11m-cls.pt,200,224,128,4,1,0,20260606,C:\Users\ASUS\Desktop\ssh\AI\workdir\stage1_cls_workdir\full,60000,60000,12000,12000,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11m_cls_20260615-180049,True,True,True,True,True,True,True,True,,ok,,42565.11
