epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch0.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_001.pt,2.914081,0.22,0.27,0.535714,0.559524,0.918322,0.89881,45,2,47,4
2,epoch1.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_002.pt,3.151762,0.29,0.29,0.535714,0.535714,0.914661,0.906746,45,2,45,2
3,epoch2.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_003.pt,2.306109,0.05,0.07,0.238095,0.345238,0.883475,0.936508,20,2,29,3
4,epoch3.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_004.pt,2.652374,0.25,0.26,0.345238,0.369048,0.887234,0.93254,29,2,31,3
5,epoch4.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_005.pt,1.801496,0.17,0.26,0.238095,0.357143,0.885106,0.93254,20,2,30,4
6,epoch5.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_006.pt,2.166937,0.15,0.36,0.25,0.5,0.908297,0.90873,21,2,42,4
7,epoch6.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_007.pt,2.13041,0.23,0.33,0.369048,0.428571,0.896552,0.920635,31,0,36,4
8,epoch7.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_008.pt,1.752298,0.13,0.15,0.440476,0.488095,0.906318,0.910714,37,2,41,4
9,epoch8.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_009.pt,2.37804,0.26,0.3,0.261905,0.309524,0.877637,0.940476,22,1,26,4
10,epoch9.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_010.pt,2.106263,0.26,0.31,0.321429,0.369048,0.887234,0.93254,27,1,31,3
