epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch0.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_001.pt,1,1,2.914081,0.22,0.27,0.535714,0.559524,0.918322,0.89881
2,epoch1.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_002.pt,1,1,3.151762,0.29,0.29,0.535714,0.535714,0.914661,0.906746
3,epoch2.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_003.pt,1,1,2.306109,0.05,0.07,0.238095,0.345238,0.883475,0.936508
4,epoch3.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_004.pt,1,1,2.652374,0.25,0.26,0.345238,0.369048,0.887234,0.93254
5,epoch4.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_005.pt,1,1,1.801496,0.17,0.26,0.238095,0.357143,0.885106,0.93254
6,epoch5.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_006.pt,1,1,2.166937,0.15,0.36,0.25,0.5,0.908297,0.90873
7,epoch6.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_007.pt,1,1,2.13041,0.23,0.33,0.369048,0.428571,0.896552,0.920635
8,epoch7.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_008.pt,1,1,1.752298,0.13,0.15,0.440476,0.488095,0.906318,0.910714
9,epoch8.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_009.pt,1,1,2.37804,0.26,0.3,0.261905,0.309524,0.877637,0.940476
10,epoch9.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_010.pt,1,1,2.106263,0.26,0.31,0.321429,0.369048,0.887234,0.93254
11,epoch10.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_011.pt,1,1,1.753544,0.12,0.2,0.428571,0.511905,0.910284,0.906746
12,epoch11.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_012.pt,1,1,1.797161,0.15,0.17,0.416667,0.440476,0.898707,0.920635
13,epoch12.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_013.pt,1,1,1.855155,0.12,0.13,0.380952,0.392857,0.890792,0.926587
14,epoch13.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_014.pt,1,1,2.031434,0.16,0.29,0.380952,0.547619,0.916484,0.902778
15,epoch14.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_015.pt,1,1,1.595062,0.19,0.2,0.47619,0.5,0.908297,0.90873
16,epoch15.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_016.pt,1,1,1.969027,0.25,0.32,0.261905,0.357143,0.88535,0.934524
17,epoch16.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_017.pt,1,1,2.072042,0.16,0.19,0.321429,0.345238,0.883475,0.936508
18,epoch17.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_018.pt,1,1,2.083172,0.1,0.12,0.238095,0.25,0.868476,0.950397
19,epoch18.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_019.pt,1,1,2.451539,0.25,0.27,0.357143,0.369048,0.887234,0.93254
20,epoch19.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_020.pt,1,1,2.696368,0.19,0.19,0.369048,0.369048,0.887712,0.936508
21,epoch20.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_021.pt,1,1,2.281574,0.24,0.29,0.5,0.583333,0.922566,0.896825
22,epoch21.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn08_200ep\weights\epoch_022.pt,1,1,2.469945,0.15,0.32,0.25,0.464286,0.902386,0.914683
