epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch_001.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn14_200ep\weights\epoch_001.pt,0.84256,0.19,0.28,0.083333,0.202381,0.861284,0.958333,7,2,17,4
2,epoch_002.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn14_200ep\weights\epoch_002.pt,0.738363,0.12,0.2,0.011905,0.059524,0.840726,0.984127,1,2,5,3
3,epoch_003.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn14_200ep\weights\epoch_003.pt,1.47432,0.51,0.54,0.190476,0.238095,0.866667,0.952381,16,1,20,4
4,epoch_004.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn14_200ep\weights\epoch_004.pt,0.692326,0.01,0.01,0.0,0.0,0.833333,1.0,0,0,0,0
5,epoch_005.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn14_200ep\weights\epoch_005.pt,1.125146,0.4,0.44,0.190476,0.27381,0.872117,0.946429,16,2,23,4
6,epoch_006.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn14_200ep\weights\epoch_006.pt,0.686484,0.28,0.28,0.166667,0.166667,0.856557,0.968254,14,2,14,2
7,epoch_007.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn14_200ep\weights\epoch_007.pt,0.799351,0.32,0.42,0.190476,0.261905,0.870293,0.948413,16,2,22,4
8,epoch_008.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn14_200ep\weights\epoch_008.pt,0.638588,0.21,0.25,0.285714,0.321429,0.879493,0.938492,24,2,27,4
9,epoch_009.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn14_200ep\weights\epoch_009.pt,1.04999,0.34,0.45,0.238095,0.285714,0.87395,0.944444,20,2,24,4
10,epoch_010.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn14_200ep\weights\epoch_010.pt,0.902284,0.18,0.29,0.202381,0.297619,0.875789,0.94246,17,2,25,4
11,epoch_011.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn14_200ep\weights\epoch_011.pt,0.98468,0.15,0.2,0.214286,0.261905,0.870293,0.948413,18,2,22,4
12,epoch_012.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn14_200ep\weights\epoch_012.pt,0.853814,0.15,0.22,0.035714,0.166667,0.855967,0.964286,3,2,14,4
13,epoch_013.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn14_200ep\weights\epoch_013.pt,0.888928,0.15,0.27,0.178571,0.309524,0.877637,0.940476,15,1,26,4
14,epoch_014.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn14_200ep\weights\epoch_014.pt,0.970832,0.26,0.28,0.285714,0.309524,0.877895,0.94246,24,1,26,3
15,epoch_015.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn14_200ep\weights\epoch_015.pt,0.949909,0.29,0.45,0.22619,0.452381,0.900433,0.916667,19,2,38,4
16,epoch_016.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn14_200ep\weights\epoch_016.pt,0.957226,0.19,0.21,0.22619,0.27381,0.872117,0.946429,19,2,23,4
