paper_id,artifact_role,path,url,retrieved_at,http_status,content_type,bytes,sha256,retrieval_method,source_authority,final_url,receipt_path,reused_existing
CW9E249AC4F35D83423946,METHOD_SOURCE,sources/screened_anchor_overrides_v3/CW9E249AC4F35D83423946.pdf,https://openaccess.thecvf.com/content/ICCV2023/papers/Xia_Combating_Noisy_Labels_with_Sample_Selection_by_Mining_High-Discrepancy_Examples_ICCV_2023_paper.pdf,2026-08-10T06:44:18.942085+08:00,200,application/pdf,1333414,1BF3F39454B23CF65E4E83B186CD14F35DB15C068575B026A6FA01F502ED96E2,HTTP_DOWNLOAD,PRIMARY_PUBLISHER,https://openaccess.thecvf.com/content/ICCV2023/papers/Xia_Combating_Noisy_Labels_with_Sample_Selection_by_Mining_High-Discrepancy_Examples_ICCV_2023_paper.pdf,sources/screened_anchor_overrides_v3/CW9E249AC4F35D83423946.pdf.receipt.json,False
