bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,26,0.040921,0.0,0.040921
1,0.1,0.2,11,0.134475,0.181818,0.047343
2,0.2,0.3,14,0.253962,0.071429,0.182533
3,0.3,0.4,7,0.343684,0.428571,0.084887
4,0.4,0.5,11,0.44108,0.363636,0.077444
5,0.5,0.6,10,0.561183,0.5,0.061183
6,0.6,0.7,14,0.645983,0.642857,0.003126
7,0.7,0.8,18,0.75672,0.833333,0.076613
8,0.8,0.9,44,0.853343,0.909091,0.055748
9,0.9,1.0,349,0.979357,0.977077,0.002279
